title,start_date_f,end_date_f,lat,lng,address,description,tags,source
Knitting Circle,2015-10-29T23:30:00Z,2015-10-30T00:30:00Z,41.925437,-87.657573,"1150 W. Fullerton Avenue, Chicago, IL 60614","Are you an aspiring knitter?  Come and learn basic knitting skills in this 6-week program.  Materials will be provided by the branch.  If you would like to take your work home, please bring knitting needles.",[],library
Scan and 3D Print Yourself,2015-10-31T15:00:00Z,2015-10-31T17:00:00Z,41.778837,-87.723538,"4020 W. 63rd Street, Chicago, IL 60629","Get scanned with an infrared camera, then learn how to turn your scan into the perfect bust. Prepare it for the 3D printer and take home a mini-you. ",[],library
Board Games &amp; Card Games: The Real Challenge,2015-10-31T16:00:00Z,2015-10-31T20:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608",Strategize and challenge your opponent(s) to survive fun quests.,[],library
Teen Storytelling: Oba William King ,2015-10-31T17:00:00Z,2015-10-31T18:00:00Z,41.738396,-87.702283,"8530 S. Kedzie Avenue, Chicago, IL 60652","Join us as we welcome Oba William King, masterful storyteller, in his storytelling program for teens. ""[King] combines professional theatrical training with a distinct poetic style. An entertaining educator and award winning featured performer. Interactive; with drum, vocals, dance and dramatic poetry.""",[],library
&quot;Drama in a Nutshell&quot; Teen &amp; Tween Workshop,2015-10-31T17:00:00Z,2015-10-31T19:00:00Z,41.832264,-87.61753,"3436 S. King Drive, Chicago, IL 60616","<img src=""https://chipublib.bibliocommons.com/events/uploads/images/full/1e76a5e7579713c89416767e350bec0e/drama in a nutshell.png"" unselectable=""on"">Calling all teens and tweens (ages 12 through 18) for an 8-week <strong><em data-redactor-tag=""em"">""Drama in a Nutshell""</em></strong> workshop, with veteran actress of ""Cooley High"" fame -- Ms. Colostine Boatwright!     Join us to learn acting and stage techniques, in preparation for a live performance! Space is limited, so registration is suggested.  Light refreshments will be provided.",[],library
Underground Feedback Stereo,2015-10-31T18:00:00Z,2015-10-31T20:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Learn basic recording techniques, music publishing, social media promotion and music production. We will guide you through the process of becoming an independent musician.",[],library
Make a Polish Heritage Holiday Ornament with the Laser Cutter,2015-10-31T19:00:00Z,2015-10-31T21:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605",Make a unique holiday ornament in the style of traditional Polish crafts using the Maker Lab.,[],library
Crafts on Saturdays,2015-10-31T19:30:00Z,2015-10-31T20:30:00Z,41.80105,-87.726459,"5055 S. Archer Avenue, Chicago, IL 60632",Drop in for arts and crafts on Saturday afternoons! ,[],library
Scan and 3D Print Yourself,2015-10-31T19:30:00Z,2015-10-31T21:30:00Z,41.778837,-87.723538,"4020 W. 63rd Street, Chicago, IL 60629","Get scanned with an infrared camera, then learn how to turn your scan into the perfect bust. Prepare it for the 3D printer and take home a mini-you. ",[],library
Make a Fabric Decal with the Electronic Cutter ,2015-11-02T19:30:00Z,2015-11-02T21:30:00Z,41.778837,-87.723538,"4020 W. 63rd Street, Chicago, IL 60629",Learn the basics of Inkscape software as you create a design and cut out a fabric design using the electronic cutter. Take it home to iron on to a t-shirt or other piece of fabric. Classes and workshops at the Mini Maker Lab are for ages 14 and up. All attendees must have basic computer and mouse skills.,[],library
YOUmedia Open Hours,2015-11-02T21:00:00Z,2015-11-02T23:30:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Come hang out and mess around with all our tech gear, including laptops, a 3D printer, a sticker maker and video games. Learn how to make simple crafts like buttons to stop motion animation. Every day is different so feel free to drop in!",[],library
Library of Games Podcast,2015-11-02T22:00:00Z,2015-11-02T23:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Do you know what an MMORPG is? An FPS? An RTS? Then join Library of Games (LoG), YOUmedia's very own video game podcast, blog and Let's Play channel. We record a podcast on video game topics every week. ",[],library
Maker Open Lab,2015-11-02T22:00:00Z,2015-11-03T00:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Use YOUmedia's maker equipment to pursue your own projects. Learn to design and print in 3D or use the vinyl cutter to create stickers, stencils, or decals. Have an idea of your own? Come in and make it happen!",[],library
Never Alone: A PS4 Game,2015-11-02T22:00:00Z,2015-11-02T23:30:00Z,41.971603,-87.660172,"1226 W. Ainslie Street, Chicago, IL 60640","<a href=""http://neveralonegame.com/game/"">Never Alone</a> is a fun and beautifully designed platform game based on <a href=""http://www.inupiatgov.com/"">Inupiat</a> (Alaskan Native people) culture. You can play as the intrepid Inupiat girl Nuna or as her trusty <a href=""http://www.bing.com/images/search?q=arctic+fox&amp;view=detailv2&amp;&amp;id=C5E303321F54AD996F5A59DF5346849D5BEC4238&amp;selectedIndex=2&amp;ccid=gbF09ZjG&amp;simid=607993427986025605&amp;thid=OIP.M81b174f598c61311091841b0b44ef655H0&amp;ajaxhist=0"">artic fox</a> companion. Two players can play both characters collaboratively as they embark upon an arctic adventure. About 40 Alaska Native community members contributed to the story and characters in Never Alone. The game will be played on a Playstation 4.",[],library
Get Wreckt!,2015-11-02T22:30:00Z,2015-11-03T00:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Interested in engineering, taking apart objects to see how they work and creating something new from scratch? Then join us for Get Wreckt to mess around and tinker with everyday objects.",[],library
Pre-Teen Book Club: The Blossoming Universe of Violet Diamond,2015-11-02T23:00:00Z,2015-11-03T00:00:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624","Join Legler's Pre-Teen Book Club. At meetings we will talk, snack and read. We will feature a new book every two weeks. ",[],library
Pre-Teen Book Club: Unstoppable,2015-11-02T23:00:00Z,2015-11-03T00:00:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624","Join Legler's Pre-Teen Book Club. At meetings we will talk, snack and read. We will feature a new book every two weeks. ",[],library
A Conversation with Nicholas D. Kristof and Sheryl WuDunn,2015-11-03T00:00:00Z,2015-11-03T02:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","<img src=""https://chipublib.bibliocommons.com/events/uploads/images/full/ddb8b842336b75717170b0e902c6dbc6/Kristof-WuDunn-resized.jpg"" unselectable=""on"">",[],library
Family Crochet Program,2015-11-03T00:00:00Z,2015-11-03T01:00:00Z,41.909437,-87.768889,"5724 W. North Avenue, Chicago, IL 60639","Join Ms. Freeman, the crochet instructor, and learn to crochet, improve your technique and create something new. Meet new friends, chat and have fun! For families age 7 and up.",[],library
Superhero Audiobooks,2015-11-03T21:00:00Z,2015-11-04T00:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608",Play games that inspire storytelling and create your very own audiobook.,[],library
Teen Gamers,2015-11-03T22:00:00Z,2015-11-03T23:00:00Z,41.8943707,-87.7064607,"733 N. Kedzie Avenue, Chicago, IL 60612",The library has games! Hang out with your friends after school and play card games and board games. Teens can play video games on a PlayStation 3 or a Nintendo DS.,[],library
YOUmedia Podcast Network,2015-11-03T22:00:00Z,2015-11-04T00:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Do you want to be heard? Join us to create your own podcast or radio series. Learn how to record, produce and edit your own show.",[],library
STREAMing Minds At Work,2015-11-03T22:30:00Z,2015-11-04T01:30:00Z,41.864363,-87.709759,"3353 W. 13th Street, Chicago, IL 60623","Working with The <em>STREAM</em> Labs and Dr. Lynne Muhammad, an ISBE certified science teacher at Whitney M. Young High School, students, <strong>grades 5-12</strong>, will merge core academic skills to research, design and present quality and competitive, inquiry-based, student-driven science fair projects. ",[],library
Book Buddies,2015-11-03T22:30:00Z,2015-11-04T00:00:00Z,41.7623,-87.6005,"1000 E. 73rd Street, Chicago, IL 60619","Teen mentors and elementary students team up for partner reading, games, and a healthy snack.",[],library
On the Money: Teen Internship,2015-11-03T23:00:00Z,2015-11-04T01:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","On the Money interns (teens in high school, ages 14-18) will be meeting to research, write and publish articles about financial literacy, entrepreneurship and business topics while developing friends, building financial and workforce skills from mentors and guest presenters in this four-month mentorship program (September - December) presented by Economic Awareness Council in partnership with Chicago Public Library and DePaul University. ",[],library
YOUmedia Fashion,2015-11-03T23:00:00Z,2015-11-04T01:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Do you have a sense of style? Do you like to accessorize or make your own clothes? Join us to learn the basics of sewing, pattern making, CosPlay, deconstruction and much more and get certified to use a sewing machine!",[],library
Photo &amp; Video,2015-11-03T23:00:00Z,2015-11-04T00:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Explore the creative possibilities a pro-level camera can offer in video and photography. From there, you can explore a range of options - from music videos to narrative and experimental shorts in video, to portrait, conceptual and documentary styles in photography. Learn technical skills as well as artistic concepts and principles that will lead to the most unique and creative ways to capture people, places, topics, thoughts and emotions.",[],library
24/7 Library Resources,2015-11-04T00:00:00Z,2015-11-04T01:00:00Z,41.782285,-87.637379,"6151 S. Normal Boulevard, Chicago, IL 60621"," E-books, e-audiobooks, movies, music, and more are available anytime of the day on Chicago Public Library's website and apps. Bring your computer, tablet, phone, or other digital devices to learn how to access these free resources.",[],library
YOUmedia Open Hours,2015-11-04T21:00:00Z,2015-11-04T23:30:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Come hang out and mess around with all our tech gear, including laptops, a 3D printer, a sticker maker and video games. Learn how to make simple crafts like buttons to stop motion animation. Every day is different so feel free to drop in!",[],library
Teacher in the Library,2015-11-04T21:00:00Z,2015-11-05T00:00:00Z,41.971603,-87.660172,"1226 W. Ainslie Street, Chicago, IL 60640",Ms. Stephanie will help elementary and high school students with their homework every Wednesday. No appointment necessary.,[],library
Crafternoon Wednesdays,2015-11-04T22:00:00Z,2015-11-04T23:00:00Z,41.80105,-87.726459,"5055 S. Archer Avenue, Chicago, IL 60632",Drop in for arts and crafts on Wednesday afternoons! No registration is necessary. Ages 6+. Younger children are welcome to participate with caregivers. ,[],library
Underground Feedback Stereo,2015-11-04T22:00:00Z,2015-11-04T23:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Learn basic recording techniques, music publishing, social media promotion and music production. We will guide you through the process of becoming an independent musician.",[],library
Art Technique and Concept,2015-11-04T22:30:00Z,2015-11-05T00:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Work with our artists to learn and improve skills in art and graphic design. Get hands on with pencils, paint, tablets, and printing, and design with Photoshop and Illustrator. Experiment with how art can communicate your ideas, feelings and viewpoints to the world!",[],library
F.L.O.W. Open Mic,2015-11-04T23:30:00Z,2015-11-05T01:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Perform poetry, music, dance, comedy and more in YOUmedia's very own open mic night. Experiment with a wide variety of media, as well as recording it all live. Come early to get your name on the performance list and start working on your stage presence. Fresh.Lyrics.On.Wednesdays.",[],library
"Teens, Know Your Rights",2015-11-05T00:00:00Z,2015-11-05T01:30:00Z,41.889163,-87.765762,"5615 W. Race Avenue, Chicago, IL 60644",Attorney Mary Bird from Loyola Law School and Brad Cummings from the Austin Voice present an expert panel of lawyers to inform teens of their rights concerning encounters with the police and to answer questions about staying safe in their community.,[],library
Twilight Silhouettes Program for Teens,2015-11-05T00:00:00Z,2015-11-05T01:00:00Z,41.938837,-87.754554,"5108 W. Belmont Avenue, Chicago, IL 60641","Teens 11 - 18, come celebrate autumn! Learn how to create silhouettes on color diffusing papers from local artist Bernadette Foch.",[],library
Home School Hang Out,2015-11-05T19:30:00Z,2015-11-05T21:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Calling all Chicagoland home school teens. We make web shows. We design objects for 3D printers and vinyl cutters. We paint and draw. We play games and go on field trips. If you are interested in doing these things, you are interested in the Home School Group.",[],library
Teen Game Room,2015-11-05T21:00:00Z,2015-11-05T23:00:00Z,41.895745,-87.668496,"1625 W. Chicago Avenue, Chicago, IL 60622","Unwind, relax and hang out with friends over some board games and video games!",[],library
â€‹Digital Design,2015-11-05T21:00:00Z,2015-11-06T00:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Digital Design using Photoshop, Illustrator and other cool applications.",[],library
Maker Open Lab,2015-11-05T22:00:00Z,2015-11-06T00:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Use YOUmedia's maker equipment to pursue your own projects. Learn to design and print in 3D or use the vinyl cutter to create stickers, stencils, or decals. Have an idea of your own? Come in and make it happen!",[],library
The Great Artdoors,2015-11-05T23:00:00Z,2015-11-06T00:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","The Great Artdoors is YOUmedia's public art and design workshop. Come learn and create art using professional, unconventional and experimental techniques!",[],library
Family Craft Night,2015-11-06T00:30:00Z,2015-11-06T01:30:00Z,41.762506,-87.563816,"2505 E. 73rd Street, Chicago, IL 60649",Use your creativity to contribute to a group art project with your friends and family&nbsp;or make a craft to take home with you.,[],library
Knitting Circle,2015-11-06T00:30:00Z,2015-11-06T01:30:00Z,41.925437,-87.657573,"1150 W. Fullerton Avenue, Chicago, IL 60614","Are you an aspiring knitter?  Come and learn basic knitting skills in this 6-week program.  Materials will be provided by the branch.  If you would like to take your work home, please bring knitting needles.",[],library
Board Games &amp; Card Games: The Real Challenge,2015-11-07T17:00:00Z,2015-11-07T21:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608",Strategize and challenge your opponent(s) to survive fun quests.,[],library
&quot;Drama in a Nutshell&quot; Teen &amp; Tween Workshop,2015-11-07T18:00:00Z,2015-11-07T20:00:00Z,41.832264,-87.61753,"3436 S. King Drive, Chicago, IL 60616","<img src=""https://chipublib.bibliocommons.com/events/uploads/images/full/1e76a5e7579713c89416767e350bec0e/drama in a nutshell.png"" unselectable=""on"">Calling all teens and tweens (ages 12 through 18) for an 8-week <strong><em data-redactor-tag=""em"">""Drama in a Nutshell""</em></strong> workshop, with veteran actress of ""Cooley High"" fame -- Ms. Colostine Boatwright!     Join us to learn acting and stage techniques, in preparation for a live performance! Space is limited, so registration is suggested.  Light refreshments will be provided.",[],library
Underground Feedback Stereo,2015-11-07T19:00:00Z,2015-11-07T21:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Learn basic recording techniques, music publishing, social media promotion and music production. We will guide you through the process of becoming an independent musician.",[],library
Ladder Up College Knowledge Workshop Series:  FAFSA 101,2015-11-07T19:30:00Z,2015-11-07T20:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Presenters will help families prepare for FAFSA completion by providing information on needed documentation, special circumstances and a basic understanding of the application process. ",[],library
2nd Story â€œStory Kickstartâ€ù ,2015-11-07T20:00:00Z,2015-11-07T22:00:00Z,41.721109,-87.672198,"1962 W. 95th Street, Chicago, IL 60643","<img style=""margin: 0px 0px 10px 10px; float: right;"" alt="""" src=""https://chipublib.bibliocommons.com/events/uploads/images/full/94bf978be91eb6ae52ff8da8db782e8d/2ndStory-sized.jpg"" unselectable=""on"">",[],library
Archery for Beginners,2015-11-07T20:00:00Z,2015-11-17T21:00:00Z,41.80105,-87.726459,"5055 S. Archer Avenue, Chicago, IL 60632",,[],library
Crafts on Saturdays,2015-11-07T20:30:00Z,2015-11-07T21:30:00Z,41.80105,-87.726459,"5055 S. Archer Avenue, Chicago, IL 60632",Drop in for arts and crafts on Saturday afternoons! ,[],library
YOUmedia Open Hours,2015-11-09T21:00:00Z,2015-11-09T23:30:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Come hang out and mess around with all our tech gear, including laptops, a 3D printer, a sticker maker and video games. Learn how to make simple crafts like buttons to stop motion animation. Every day is different so feel free to drop in!",[],library
Pueblo Storytelling,2015-11-09T21:30:00Z,2015-11-09T22:45:00Z,41.881111,-87.679283,"6 S. Hoyne Avenue, Chicago, IL 60612","Come hang out and mess around with all our tech gear, including laptops, a 3D printer, a sticker maker and video games. Learn how to make simple crafts like buttons to stop motion animation. Every day is different so feel free to drop in!",[],library
Maker Open Lab,2015-11-09T22:00:00Z,2015-11-10T00:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Use YOUmedia's maker equipment to pursue your own projects. Learn to design and print in 3D or use the vinyl cutter to create stickers, stencils, or decals. Have an idea of your own? Come in and make it happen!",[],library
Library of Games Podcast,2015-11-09T22:00:00Z,2015-11-09T23:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Do you know what an MMORPG is? An FPS? An RTS? Then join Library of Games (LoG), YOUmedia's very own video game podcast, blog and Let's Play channel. We record a podcast on video game topics every week. ",[],library
Ehdrigohr: Native American Role Playing Game,2015-11-09T22:00:00Z,2015-11-10T00:00:00Z,41.971603,-87.660172,"1226 W. Ainslie Street, Chicago, IL 60640","Legendary local game designer <a href=""http://www.cdm.depaul.edu/about/Pages/People/FacultyInfo.aspx?fid=465"">Allen Turner</a> will walk you through his Native American themed role playing game <a href=""http://council-of-fools.com/blog/"">Ehdrigohr</a>. Successfully funded through a <a href=""https://www.kickstarter.com/projects/601893462/ehdrigohr-the-roleplaying-game"">Kickstarter</a> campaign, Ehdrigohr is a Fate Core based tabletop game where one plays a character struggling to survive in this recovering world. In this fantasy game of high heroics, myth and culture, powerful magic and survival horror, you become a warrior, storyteller and reality weaving Way-walker. Ehdrigohr is a game of hope.",[],library
Get Wreckt!,2015-11-09T22:30:00Z,2015-11-10T00:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Interested in engineering, taking apart objects to see how they work and creating something new from scratch? Then join us for Get Wreckt to mess around and tinker with everyday objects.",[],library
Pre-Teen Book Club: The Blossoming Universe of Violet Diamond,2015-11-09T23:00:00Z,2015-11-10T00:00:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624","Join Legler's Pre-Teen Book Club. At meetings we will talk, snack and read. We will feature a new book every two weeks. ",[],library
Pre-Teen Book Club: Unstoppable,2015-11-09T23:00:00Z,2015-11-10T00:00:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624","Join Legler's Pre-Teen Book Club. At meetings we will talk, snack and read. We will feature a new book every two weeks. ",[],library
Family Crochet Program,2015-11-10T00:00:00Z,2015-11-10T01:00:00Z,41.909437,-87.768889,"5724 W. North Avenue, Chicago, IL 60639","Join Ms. Freeman, the crochet instructor, and learn to crochet, improve your technique and create something new. Meet new friends, chat and have fun! For families age 7 and up.",[],library
Superhero Audiobooks,2015-11-10T21:00:00Z,2015-11-11T00:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608",Play games that inspire storytelling and create your very own audiobook.,[],library
Teen Gamers,2015-11-10T22:00:00Z,2015-11-10T23:00:00Z,41.8943707,-87.7064607,"733 N. Kedzie Avenue, Chicago, IL 60612",The library has games! Hang out with your friends after school and play card games and board games. Teens can play video games on a PlayStation 3 or a Nintendo DS.,[],library
YOUmedia Podcast Network,2015-11-10T22:00:00Z,2015-11-11T00:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Do you want to be heard? Join us to create your own podcast or radio series. Learn how to record, produce and edit your own show.",[],library
